评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
7.8, 日本, 藤井道人, 136分钟,15980, 藤井道人, 剧情 / 犯罪, 家族极道物语(台) / 黑社会与家族 / Yakuza and the Family / The Family, 日语, tt13356884, 2020-12-06(海南岛电影节) / 2021-01-29(日本),黑道与家族, 绫野刚 / 馆博 / 北村有起哉 / 尾野真千子 / 市原隼人 / 岩松了 / 丰原功补 / 矶村勇斗 / 寺岛忍
7.4, 日本, 大桥明代 / 纪伊加奈, 59分钟,10004, 大桥明代, 爱情 / 动画 / 同性, L'étranger de la Plage, 日语, tt11193002, 2020-09-11(日本),海边的异邦人, 村田太志 / 松冈祯丞 / 岛村侑 / 伊藤加奈惠 / 仲谷明香 / 佐藤花 / 坂木孝辅 / 竹内惠美子 / 樱井优辉 / 稻川英里 / 鸣海龙明 / 橘龙丸 / 熊谷健太郎 / 仪武祐子 / 天海由梨奈 / 水野朔 / 上西哲平 / 白石兼斗 / 加藤涉
6.1, 日本, 细田守, 122分钟,6148, 细田守, 科幻 / 动画 / 冒险,, 日语, tt13651628, 2021-07-15(戛纳电影节) / 2021-07-16(日本),龙和雀斑公主, 中村佳穗 / 佐藤健 / 成田凌 / 染谷将太 / 玉城蒂娜 / 几田莉拉 / 森川智之 / 津田健次郎 / 小山茉美 / 宫野真守 / 森山良子 / 役所广司
6.9, 日本, 宫下隼一 / 青山刚昌, 94分钟,10653, 山本泰一郎, 剧情 / 动作 / 动画 / 悬疑,, 日语, tt13884166, 2021-02-11(日本),名侦探柯南：绯色的不在场证明, 高山南 / 山崎和佳奈 / 小山力也 / 池田秀一 / 林原惠美 / 日高法子 / 田中敦子 / 森川智之
8.6, 日本, 吾峠呼世晴, 106分钟,7623, 外崎春雄, 动画,, 日语, tt14882302, 2020-12-20(日本),鬼灭之刃 柱众会议・蝶屋敷篇, 花江夏树 / 鬼头明里 / 下野纮 / 松冈祯丞
8.6, 日本, 高田亮, 103分钟,11261, 京极尚彦, 动画 / 奇幻 / 冒险, 蜡笔小新剧场版：激战！涂鸦王国与差不多四勇者(港/台) / 蜡笔小新剧场版 28部, 日语, tt12850062, 2020-09-11(日本),蜡笔小新：激战！涂鸦王国和约四位勇士, 小林由美子 / 楢桥美纪 / 森川智之 / 兴梠里美 / 真柴摩利 / 林玉绪 / 一龙斋贞友 / 佐藤智惠 / 神谷浩史 / 伊藤静 / 富永美伊奈 / 黑泽朋世 / 森田顺平 / 七绪春日 / 富泽美智惠 / 三石琴乃 / 玉川纱己子 / 铃木玲子 / 大塚瑞惠 / 伊仓一惠 / 星野千寿子 / 山田秋子 / 大冢智子 / 茶风林 / 辻亲八 / 中田让治 / 平田广明 / 玄田哲章 / 三矢雄二 / 飞田展男 / 井上喜久子 / 小杉十郎太 / 诹访部顺一 / 能登麻美子 / 麻生智久 / 大西健晴 / 泷本富士子 / 山本格 / 松本健太 / 田岛章宽 / 桂一雅 / 后藤光祐 / 花藤莲 / 岩桥由佳 / 河村梨惠 / 井之上润 / 古贺明 / 安田陆矢 / 八幡谅 / 桥本结 / 小泉濑奈 / 久保田光 / 今泉里绪奈 / 前田晴香 / 凯莉葩缪葩缪 / 池田贵史 / 苹果酱 / 山田裕贵
6.3, 日本, 冈田麿里, 104分钟,19655, 佐藤顺一 / 柴山智隆, 动画 / 奇幻, 无限 / 想哭的我戴上了猫 / A Whisker Away, 日语, tt11958344, 2020-06-18(日本/中国大陆网络),想哭的我戴上了猫的面具, 志田未来 / 花江夏树 / 山寺宏一 / 小木博明 / 寿美菜子 / 小野贤章 / 浪川大辅 / 千叶进步 / 川澄绫子 / 大原沙耶香
8.5, 日本, 奈须蘑菇 / ufotable, 122分钟,13300, 须藤友德, 剧情 / 动画 / 奇幻, 命运之夜 天之杯 第三章 / Fate/HF III.春樱之歌(台) / 命运之夜——天之杯3：终章, 日语, tt8092118, 2020-08-15(日本),命运之夜——天之杯Ⅲ：春之歌, 杉山纪彰 / 下屋则子 / 川澄绫子 / 植田佳奈 / 门胁舞以 / 伊藤美纪 / 中田让治 / 津嘉山正种 / 浅川悠 / 诹访部顺一 / 稻田彻 / 七绪春日 / 宫川美保 / 西前忠久 / 水泽史绘 / 泽木郁也 / 上田耀司 / 立花慎之介 / 大原沙耶香 / 茅野爱衣 / 打田政志
6.7, 日本, 富冈淳广 / 矢岛哲生, 98分钟,12510, 矢岛哲生, 剧情 / 动画 / 冒险,, 日语, tt11819890, 2021-09-10(中国大陆) / 2020-12-25(日本),宝可梦：皮卡丘和可可的冒险, 松本梨香 / 大谷育江 / 林原惠美 / 三木真一郎 / 犬山犬子 / 堀内贤雄 / 上白石萌歌 / 中村勘九郎
8.6, 日本, 谏山创 / 小仓史科, 120分钟,15043, 荒木哲郎, 动画, 進撃の巨人 CHRONICLE, 日语, tt12415546, 2020-07-17(日本),进击的巨人：编年史, 梶裕贵 / 石川由依 / 井上麻里奈 / 下野纮 / 小林优 / 三上枝织 / 藤田咲 / 细谷佳正 / 桥诘知久 / 谷山纪章 / 岛村侑 / 津田健次郎 / 朴璐美 / 小野大辅 / 神谷浩史 / 子安武人
