评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
7.9, 泰国,,,21951, 塔纳瓦·班亚林, 剧情 / 爱情, 新铁石心肠 / Hua Jai Sila, 泰语,,,铁石心肠2019, 朋抔·里拉塔纳卡邹 / 农吉拉 · 叻卡准娜衮 / 安·希里亚姆·帕克迪杜姆朗格瑞特 / 斯拉潘·瓦塔纳金达 / 拉维雅楠·塔格 / 卡诺查·蒙亚丹 / 普拉瓦特·曼努普拉塞特 / 莎高彩·朋莎瓦德 / 唐·杰克里特·阿马拉特 / 萍潘·查莱库珀 / 纳查特·佳塔潘 / 潘普·斯棠 / 吉迪鹏·普洛帕拉达朋 / 娜彩亚·蒙尼米特 / 阿提瓦·萨尼翁 / 缇查雅·布迪塔坤甘 / 皮查雅·提帕拉 / 纳塔帕·宁吉拉瓦 / 素查达·彭帕塔娜苏 / 苏帕甘·鹏哲拉
8.6, 泰国, ลติกา ชุมภู / ราชิต กุศลคูณศิริ / ธันยธร บุตรยี่,,15308, Rachi Kusonkusiri, 爱情 / 同性, Lovesick the Series, 泰语, tt8146166,,为爱所困, 忖拉透·倥音涌 / 那瓦·蓬朴提岸 / Prim / pineare
8.2, 泰国,, 60,596, Pique Passawut Sukbua, 爱情 / 同性,, 泰语,, 2021-07-04(泰国),倾心相印 特别篇, 帕查拉·苏岸西 / 查隆拉·诺山荣 / 蔡辰逸 / 李屹 / 尼措空·卡琼伯利叻 / 奇萨努蓬·邦马尼
7.3, 泰国,,,723, New Siwaj Sawatmaneekul, 剧情 / 同性, 爱的七重奏 / 7项目 / 7首小情歌, 泰语,,,爱恋7重奏, 王俊勇 / 诺帕努·甘塔柴 / 南思睿 / 瓦鲁特·查瓦力朱吉翁 / 平贲·帕尼同通隆 / 乐帕·温帕尼 / 林乐杰 / 苏拉特·本朋沙瓦 / 克里斯·颂山潘特 / 萨曼莎·梅兰妮·蔻兹 / 欧阳美琳
7.1, 泰国,,,314,, 剧情 / 悬疑 / 惊悚, The Debut - The Series / El Precio de Ser un Ídolo, 泰语, tt14136054,,偶像的代价, 吉拉育·拉翁马尼 / 娜拉·帖努啪 / 娜塔扎瑞·抔勒威查固 / 淳妮苷·内醉 / 苏维察·涩班纳芬 / 普洛派琳·唐普莱坡恩 / 达理莎·卡朋 Darisa Karnpob / Meiko Chonnikan Netjui / 纳塔西特·科蒂马努瓦尼 Nutthasit Kotimanuswanich / 拉查楠·玛哈菀
6.5, 泰国, Eiki Eiki（作者） / Mikiyo Tsuda,,282, Thitipan Raksasat, 剧情 / 喜剧 / 爱情 / 同性, 恋爱舞台 / Love Stage / LOVE STAGE!! / 泰版舞台恋曲 / 舞台恋曲 / ラブ ステージ, 泰语,,,爱情舞台, 王敏成 / 查诺崇·布恩玛纳翁 / Blink Paitoonphong Thadol / Pan Tawan Nawin / PramoTesangSorn / Nonn / Jaapanichh / Bbosssamusi / Cheetah / 菲林.吉拉禹
, 泰国,,,, New Siwaj Sawatmaneekul, 剧情 / 爱情 / 同性, Hemp Rope / Cheuuak bpaan / Between Us, 泰语, tt14272584,,麻绳, 诺帕努·甘塔柴 / 瓦鲁特·查瓦力朱吉翁 / 纳塔奇·司隶朋通 / 提迪瓦·立帕拉赛 / 萨曼莎·梅兰妮·蔻兹 / 欧阳美琳 / Bosston Suphadach Wilairat / 苏拉特·本朋沙瓦
7.2, 泰国,,,346,, 爱情 / 同性, 你是我的晴空 / 你是我的天空 / You're My Sky, 泰语,,,你是我的天, Tham morrat Janngarn / Tae Chaypat Kongsub / Patarakorn.T / Kris Strickland / Poun Pimpornpam / Tanathorn Charoenratanaporn / Boom Thanut / Jump Jumpp
8.1, 泰国,,,6722, 里特·萨玛佳恩, 爱情 / 同性, My Engineer / เมีย's วิศวะ the series, 泰语, tt12729214,,程心程意, 帕塔拉帕辛·诺林·颂卡 / Poy Kritsanapong Soonthornchatchawet / 纳坤·斯克瑞艾 / 塔雷·萨古安迪功 Lay Talay Sanguandikul / 纳塔蓬·皮布塔纳杰 MD Nattapong Pibultanakiet / 彭佳博 Ryan Peng
6.5, 泰国, Lalil Kittitanaphan / Naphat Chitveerapat,,400, Poy Pannares Ruchirananta, 剧情 / 喜剧 / 悬疑 / 同性, 泰版西洋古董洋果子店 / 我的爱，你的点心 / 我的爱，你的甜点 / Baker Boys, 泰语,,,你的甜品我的爱, 巴拉奇亚·鲁洛 / 吴梦凡 / 查澈威·德查拉朋 / 普洛姆皮亚·通普塔拉克 / 郑壹飞 / 塔纳·罗坤宋巴 / 阿提瓦·萨尼翁 / 奥利弗·普帕特 / Joke Akarin Akaranithimetrad / Wave Khoo
