评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
8.4, 泰国, Tinnapat Banyatpiyapoj / 空德·扎度蓝拉密 / Aticha Tanthanawigrai,,99639, 西蒂斯里·蒙哥西里, 剧情 / 惊悚 / 犯罪, 来路不明的转校生 / Girl from Nowhere, 泰语, tt8824648,,禁忌女孩, 琪洽·安玛达雅混 / Up Poompat Iam-samang / Awat Ratanapintha / 坤查努·肯甘卡 / 纳塔西特·科蒂马努瓦尼 / 淳妮苷·内醉 / 纳查潘·帕拉玛查伦罗 / 茉拉可·刘 / 琵雅缇达·米提拉荣
7.7, 泰国, 神尾叶子,,9131, O Patha Thongpan, 剧情 / 爱情, 流星花园 / 花样男子 / 泰版花样男子 / 花より男子 / Hana-yori Danshi / はなよりだんし / F4 Thailand Boys Over Flowers, 泰语, tt13660288,,泰版流星花园, 彤达婉·奔提维此弓 / 瓦奇拉维特·奇瓦雷 / 吉拉瓦·苏提瓦尼沙克 / 梅塔文·欧帕西安卡琼 / 海伦基·查昂格翰
8.6, 泰国,,,21526, 纳塔彭·蒙空萨瓦, 爱情 / 同性, 恋爱传播学 / 追爱理论 / 爱的理论 / Theory of love, 泰语, tt10562574,,爱情理论, 巴特潘·忽栓 / 钟朋·阿卢迪吉朋 / 那瓦·蓬朴提岸
7.7, 泰国, 班庄·比辛达拿刚 / 索分·沙达菲斯, 97 分钟 / 93 分钟(香港DVD版),106667, 班庄·比辛达拿刚 / 柏德潘·王般, 悬疑 / 惊悚 / 恐怖,, 泰语, tt0440803, 2004-09-09(泰国),鬼影, 阿南达·爱华灵咸 / 娜特慧兰·塔美 / 阿西塔·西卡玛娜 / Unnop Chanpaibool / Titikarn Tongprasearth / Sivagorn Muttamara / Chachchaya Chalemphol / Kachormsak Naruepatr / Apichart Chusakul / Binn Kitchachonpong / Panitan Mavichak / Samruay Jaratjaroonpong / Jitlada Korsangvichal / Duangporn Sontikhan / Panu Puntoomsinchal
8.2, 泰国,,,10749, 巴卡夫·阿福·努婆法奈克, 剧情 / 爱情 / 同性, 万千繁星 / 千星故事 / 心语星愿 / 千星物语 / 1000Stars / A tale of thousand stars, 泰语, tt13660780,,千星传说, 皮拉帕·瓦塔纳汕西瑞 / 那瓦·蓬朴提岸 Nawat Phumphothingam / 克里塔奈·阿萨普拉奇 / 莎楠查娜·阿芘莎麦蒙空 / 汪始慧
8.4, 泰国, 空德·扎度蓝拉密 / Aticha Tanthanawigrai / Tinnapat Banyatpiyapoj,,61321, Pokpong Pairach Khumwan / Golf Paween Purijitpanya / 孔里特·契威摩 / 西蒂斯里·蒙哥西里 / Jatuphong Rungrueangdechaphat, 剧情 / 惊悚 / 犯罪 / 奇幻, 转学来的女生(港/台) / 来路不明的转校生2 / Girl From Nowhere 2, 泰语, tt14483992,,禁忌女孩2, 琪洽·安玛达雅混 / 查恩雅·麦克洛里 / 披纳若·苏潘平佑 / Nont Sadanont Durongkavarojana / Nut Theerarat Wongchuen / 彭帕克·西里古尔 / Alex Surapol Poonpiriya / 帕特里夏·德查诺·古德 / Amy Raiwin Ong / 皮查雅·提帕拉 / 卜密巴特·塔沃斯理 / Tiger Saharat Vetchasat / 帕莎拉瓦琳·蒂姆库尔 / 楚缇玛·提潘娜特 / 芬蒂拉·皮皮亚克隆 / 普洛伊·索娜琳 / Yarinda Bunnag
5.7, 中国大陆, 李鹏 / 刘吾驷 / 杨梅媛, 118分钟,292280, 戴墨, 剧情 / 犯罪, Fireflies in the Sun, 汉语普通话, tt16117346, 2021-12-17(中国大陆),误杀2, 肖央 / 任达华 / 文咏珊 / 陈雨锶 / 宋洋 / 李治廷 / 张世 / 尹子维 / 姜皓文 / 陈昊 / 周楚濋 / 王昊泽 / 强巴才丹
8.6, 泰国,,,11329, 巴卡夫·阿福·努婆法奈克, 剧情 / 爱情 / 同性 / 奇幻, 清明那天爱敲门 / 他在清明来看我 / He's Coming To Me, 泰语, tt10610752,,清明时节爱上我, 巴拉奇亚·鲁洛 / 欧帕瓦·吉沙晚迪 / 张翊昕 / 彩拿甘· 阿旁苏提南 / 瓦奇拉维·让维瓦
3.9, 泰国, 菲利普·盖拉特 / Ratapong Pinyosophon / Stephan Zlotescu, 90分钟,1119, 大卫阿萨法纳特 / Stephan Zlotescu, 科幻, AI 爱情故事 / 激光糖果 / Laser Candy, 英语, tt11182810, 2022-02-15(泰国网络),AI 爱上你, 平采娜·乐维瑟派布恩 / 马里奥·毛瑞尔 / 萨哈贾克·波斯安吉特 / 大卫阿萨法纳特 / Watthanachai Treedecha / Thaweesak Thananan / Kenneth Won / Michael S. New / James Laver / Ladapa Ratchataamonchot / Chris Wegoda / Fuang R. Puttarangsi / Manita Chobchuen / Siri Tveter / Hassaya Isariyasereekul
8.3, 泰国, 楚克·萨克瑞科, 150分钟 / 170分钟(导演剪辑版),286388, 楚克·萨克瑞科, 剧情 / 爱情 / 同性, 泰哥儿(港) / 暹罗之恋 / 与爱同行 / 爱在暹罗广场 / The Love of Siam / Rak haeng Siam, 泰语, tt1152282, 2007-11-22(泰国),爱在暹罗, 维特维斯特·海伦亚沃恩酷 / 马里奥·毛瑞尔 / 赖拉·邦雅淑 / 坎雅·拉坦娜佩琦 / 辛扎伊·本班尼 / 松希·努诺卡空希 / 姘潘·布拉娜嫔 / 阿缇·尼永库 / 吉拉育·拉翁马尼 / 查妮达帕·蓬信皮帕
