评分,制片国家/地区,编剧,片长,评论人数,导演,类型,又名,语言,IMDb,上映日期,片名,主演
7.3, 法国, 梅拉尼·罗兰, 122分钟,2166, 梅拉尼·罗兰, 惊悚, 疯美人舞会 / The Mad Women's Ball, 法语, tt11681282, 2021-09-17(法国),疯女人的舞会, 梅拉尼·罗兰 / 璐·德·拉格 / 凯撒·东布瓦 / 本杰明·瓦赞 / 艾玛纽尔·贝克特 / 塞德里克·康 / 科拉莉·吕西耶 / 玛尔蒂娜·舍瓦利 / Grégoire Bonnet / 安德烈·马尔孔 / 瓦莱丽·斯特罗 / Christophe Montenez / Valentine Cadic / Mathilde Roehrich / Lomane de Dietrich
6.9, 日本, 池上纯哉 / 柚月裕子, 139分钟,3602, 白石和弥, 剧情 / 犯罪, 凶犬之眼, 日语, tt13514232, 2021-08-20(日本),孤狼之血2, 松坂桃李 / 铃木亮平 / 村上虹郎 / 西野七濑 / 音尾琢真 / 早乙女太一 / 涩川清彦 / 斋藤工 / 中村梅雀 / 泷藤贤一 / 寺岛进 / 宇梶刚士 / 片濑梨乃 / 中村狮童 / 吉田钢太郎
6.6, 日本, 阪元裕吾, 95分钟,491, 阪元裕吾, 喜剧 / 动作, Baby Assassins / Baby Walkure, 日语, tt15028452, 2021-07-30(日本),辣妹刺客, 髙石あかり / 伊泽彩织 / 三元雅芸 / 秋谷百音 / 水石亚飞梦 / 本宫泰风 / 仁科贵 / 大水洋介 / 飞永翼
6.5, 中国大陆, 郑雷, 102分钟,6034, 郑雷, 科幻 / 悬疑,, 汉语普通话, tt12740606, 2021-10-15(中国大陆) / 2019-07(FIRST产业放映),平行森林, 唐小然 / 赵小东 / 刘蔚森
6.2, 美国, 丽莎·乔伊, 116分钟,12469, 丽莎·乔伊, 爱情 / 科幻 / 悬疑 / 惊悚, 追忆 / 回忆 / 追忆人(台) / 回忆潜行(港), 英语, tt3272066, 2021-08-20(美国),追忆迷局, 休·杰克曼 / 丽贝卡·弗格森 / 坦迪·牛顿 / 克利夫·柯蒂斯 / 玛丽娜·德·塔维拉 / 吴彦祖 / 莫让·阿里亚 / 布莱特·卡伦 / 娜塔丽·马丁内斯 / 安吉拉·萨拉弗安 / 山姆麦地那 / 朴云龙 / 韩·索托 / 雷·埃尔南德斯 / 安德鲁·马希特 / 妮可·帕克 / 朱尔斯·哈特利 / 伊万·姆巴科普 / 杰夫·布洛克顿 / 迈克尔·帕帕约翰 / Laci Broussard / 肖恩·卡特·彼得森 / 托马斯·弗兰西斯·墨菲 / 让·克劳德·卢耶 / 特瑞·韦伯 / 奥图姆·戴尔 / 迈尔斯·哈姆帕斯 / 戈登·德克海默 / 蒂莫西·辛里奇斯 / 道恩·林恩 / 托尼·查普曼·斯蒂尔 / 哈维尔·莫利纳 / 诺里奥·西村
5.4, 加拿大 / 美国, 乔丹·皮尔 / 温·罗森菲尔德 / 尼娅·达科斯塔 / 克莱夫·巴克 / 伯纳德·罗斯, 91分钟,8014, 尼娅·达科斯塔, 惊悚 / 恐怖, 糖魔怪客(港), 英语, tt9347730, 2021-08-27(美国),糖果人, 叶海亚·阿卜杜勒-迈丁 / 泰柔娜·派丽丝 / 内森·斯图尔特-贾瑞特 / 科尔曼·多明戈 / 凯尔·卡明斯基 / 瓦妮莎·威廉姆斯 / 布莱恩·金 / 米里亚姆·莫斯 / 瑞贝卡·斯宾塞 / 卡尔·克莱蒙斯-霍普金斯 / 马力克·怀特 / 托尼·托德 / 纳迪娅·西姆斯
6.9, 澳大利亚, 肖恩·格兰特, 110分钟,3839, 贾斯汀·库泽尔, 惊悚, 恶的序章(台), 英语, tt13694628, 2021-07-16(戛纳电影节) / 2021-09-30(澳大利亚),内特拉姆, 卡赖伯·兰德里·琼斯 / 埃茜·戴维斯 / 安东尼·拉帕格利亚 / 朱迪·戴维斯 / 肖恩·基南 / Annabel Marshall-Roth / Rick James / Ethan Cook
7.6, 日本, 绫奈由仁子, 22分钟,362, 大桥明代, 爱情 / 动画 / 同性 / 音乐, GIVEN うらがわの存在 / GIVEN 内侧的存在, 日语,, 2021-12-01(日本),GIVEN 反面的存在, 矢野奖吾 / 内田雄马 / 中泽匡智 / 江口拓也 / 今井文也
7.5, 法国, 丹尼·伯恩 / 洛朗斯·阿尔内, 125分钟,2592, 丹尼·伯恩, 喜剧, 粘在一起 / 好邻不串门 / Stuck Together, 法语, tt13834006, 2021-10-20(法国),粘在一起的隔离, 丹尼·伯恩 / 洛朗斯·阿尔内 / 弗朗索瓦·达密安 / 伊万·阿达勒 / Jorge Calvo / 艾莉森·惠勒 / 汤姆·里布 / 莉莲娜·罗维埃 / 娜威尔·玛达尼 / 艾丽·赛门
6.4, 德国 / 美国, 彼得·图万斯 / Stefan Holtz, 121分钟,17863, 彼得·图万斯, 动作 / 惊悚 / 恐怖, 血红天空 / 血色天空 / Blood Air, 德语 / 英语, tt6402468, 2021-07-24(德国),血色天劫, 佩莉·鲍麦斯特 / 卡尔·安东·科赫 / 亚历山大·谢尔 / 凯斯·塞蒂 / 戈登·布朗 / 多米尼克·珀塞尔 / 格拉汉姆·麦克泰维什 / 凯·伊沃·保利兹 / 罗兰·默勒 / 奇迪·阿朱福 / Jan Loukota / Nader Ben-Abdallah / Leonie Brill / Rutger Lysen / Rainer Reiners / 戴维胡滕 / 阿德里安娜·阿尔塔拉斯 / Jörg Bundschuh / Ralph Gassmann / 吉姆·海伊 / 沃尔夫冈·迈克尔 / 丹尼斯·莱昂斯
7.3, 英国, 乔安娜·霍格, 106分钟,459, 乔安娜·霍格, 剧情,, 英语, tt6992978, 2021-07-08(戛纳电影节) / 2021-10-29(美国) / 2022-01-21(英国),纪念品：第二部分, 蒂尔达·斯文顿 / 乔·阿尔文 / 理查德·艾欧阿德 / 查理·希顿 / 哈里斯·迪金森 / 亚里安妮·拉贝德 / 安珀·安德森 / 爱丽丝·麦克米兰 / 奥诺·斯温顿·伯恩 / 杰克·麦克马伦 / 托辛·科尔 / 杰甘·艾伊 / 阿姆·阿勒卡迪 / Gala Botero / Frankie Wilson
6.3, 英国 / 加拿大 / 美国, 杰·舒瑞克 / 大卫·隆恩 / 布莱斯·海明威 / 麦弘文 / 埃伦·拉波波特 / 罗曼·布莱德威尔, 97分钟,3287, 沃尔特·拜克, 喜剧 / 家庭 / 冒险, 赤BIG灵灵狗(港), 英语, tt2397461, 2021-11-10(美国),大红狗克里弗, 达比·坎普 / 杰克·怀特霍尔 / 伊扎克·王 / 约翰·克里斯 / 西耶娜·盖尔利 / 托尼·海尔 / 大卫·艾兰·格里尔 / 霍拉提奥·桑斯 / 保罗·罗德里奇斯 / 拉塞尔·皮特斯 / 基思·埃威尔 / 拜尔·艾伦·布莱恩 / 托芙·菲尔德舒 / 杰西卡·基南·温 / 泰·琼斯 / 王盛德 / 希博汗·法隆 / 雅莎·杰克逊 / 亚历克斯·莫法特 / 基南·汤普森 / 罗茜·佩雷兹 / 安娜贝尔·布莱特 / Neil Hellegers / 凯伦·琳恩·高妮 / 杰克逊·弗雷泽 / 丹妮尔·古尔丁 / 亚历山德拉·艾布拉姆斯 / 马科·查卡 / 梅兰妮·钱德拉 / 卡伦·科尔 / 罗比·德拉费勒 / 马修·古利 / 桃乐丝·麦卡锡 / 莎莉·谢巴德 / 汤姆·斯特拉特福
6.1, 法国, Régis Blondeau, 95分钟,397, Régis Blondeau, 动作 / 惊悚, Restless / À tombeau ouvert, 法语, tt14465894, 2022-02-25(法国),昼夜不停, 杰迈玛·韦斯特 / 西蒙·阿布卡瑞安 / 弗兰克·盖思堂彼得 / 迈克尔·阿比特波
7.8, 美国, 安杰伊·萨普科夫斯基 / Beau DeMayo, 81分钟,9420, Kwang Il Han, 动作 / 动画 / 奇幻, 巫师：狼之噩梦, 英语, tt11657662, 2021-08-23(美国),猎魔人：狼之噩梦, 西奥·詹姆斯 / 格拉汉姆·麦克泰维什 / 玛丽·麦克唐纳 / 劳拉·普沃
5.6, 美国 / 保加利亚, 安娜·托德 / 莎伦·索博伊尔, 99分钟,3688, 卡斯蒂利·兰登, 爱情, After 3 / После падения, 英语, tt13069986, 2021-09-01(芬兰) / 2021-09-03(保加利亚),之后3, 约瑟芬·兰福德 / 赫洛·费因斯-提芬 / 路易丝·隆巴德 / 钱斯·佩尔多莫 / 罗伯·艾斯特斯 / 阿莉尔·凯贝尔 / 史蒂芬·莫耶 / 米拉·索维诺 / 弗朗西丝·特纳 / 基亚娜·马德拉 / 卡特·詹金斯 / 阿塔纳斯·斯雷布雷夫 / 安娜·伊万娜娃
